Entry Time,Exit Time,Gross,Lane,Lot,Rate,Ticket,Transaction Number
12/31/2010 19:02,1/1/2011 0:18,$0.00 ,25,7,7,0,53
12/31/2010 19:02,1/1/2011 0:18,$0.00 ,25,7,7,0,54
12/31/2010 19:02,1/1/2011 1:36,$0.00 ,23,4,7,0,184
12/31/2010 19:03,1/1/2011 0:41,$0.00 ,28,5,7,0,136
12/31/2010 19:06,1/1/2011 0:15,$3.00 ,24,6,2,19786,157
12/31/2010 19:06,1/1/2011 0:28,$3.00 ,24,6,2,19784,164
12/31/2010 19:06,1/1/2011 0:59,$7.00 ,46,17,2,14888,158
12/31/2010 19:07,1/1/2011 0:36,$3.00 ,24,6,2,19787,174
12/31/2010 19:07,1/1/2011 1:12,$7.00 ,47,17,2,14889,180
12/31/2010 19:08,1/1/2011 0:03,$3.00 ,24,6,2,19789,143
12/31/2010 19:08,1/1/2011 0:50,$0.00 ,28,5,7,0,141
12/31/2010 19:08,1/1/2011 1:22,$0.00 ,25,7,7,0,61
12/31/2010 19:09,1/1/2011 1:01,$0.00 ,27,2,7,0,271
12/31/2010 19:09,1/1/2011 1:02,$6.00 ,44,15,2,1021,37160
12/31/2010 19:09,1/1/2011 1:25,$0.00 ,23,4,7,0,179
12/31/2010 19:09,1/1/2011 1:26,$0.00 ,26,7,7,0,63
12/31/2010 19:09,1/1/2011 1:46,$3.00 ,24,6,2,19790,202
12/31/2010 19:09,1/1/2011 2:39,$0.00 ,27,2,7,0,338
12/31/2010 19:09,1/1/2011 2:42,$0.00 ,28,5,7,0,150
12/31/2010 19:09,1/1/2011 8:38,$0.00 ,28,5,7,0,155
12/31/2010 19:09,1/1/2011 15:45,$16.00 ,47,17,2,14891,3
12/31/2010 19:11,1/1/2011 0:17,$0.00 ,25,7,7,0,50
12/31/2010 19:11,1/1/2011 2:21,$0.00 ,23,4,7,0,205
12/31/2010 19:13,1/1/2011 0:02,$0.00 ,27,2,7,0,250
12/31/2010 19:13,1/1/2011 0:46,$6.00 ,44,15,2,67439,37155
12/31/2010 19:14,1/1/2011 10:13,$6.00 ,44,15,2,67441,37177
12/31/2010 19:14,1/1/2011 10:51,$0.00 ,27,2,7,0,372
12/31/2010 19:15,1/1/2011 0:08,$0.00 ,25,7,7,0,39
12/31/2010 19:15,1/1/2011 0:27,$6.00 ,43,15,2,67442,15881
12/31/2010 19:16,1/1/2011 1:24,$0.00 ,27,2,7,0,285
12/31/2010 19:17,1/1/2011 1:24,$6.00 ,44,15,2,67443,37163
12/31/2010 19:17,1/1/2011 1:42,$7.00 ,46,17,2,14892,169
12/31/2010 19:17,1/1/2011 1:53,$0.00 ,28,5,7,0,147
12/31/2010 19:18,1/1/2011 0:16,$7.00 ,47,17,2,14893,174
12/31/2010 19:18,1/1/2011 0:54,$6.00 ,43,15,2,67444,15890
12/31/2010 19:18,1/1/2011 1:40,$0.00 ,23,4,7,0,188
12/31/2010 19:18,1/1/2011 9:35,$0.00 ,27,2,7,0,365
12/31/2010 19:18,1/1/2011 14:12,$0.00 ,27,2,7,0,6
12/31/2010 19:19,1/1/2011 1:58,$7.00 ,47,17,2,14896,183
12/31/2010 19:19,1/1/2011 2:02,$7.00 ,46,17,2,14894,172
12/31/2010 19:19,1/1/2011 10:16,$0.00 ,23,4,7,0,223
12/31/2010 19:20,1/1/2011 0:12,$0.00 ,25,7,7,0,44
12/31/2010 19:20,1/1/2011 0:17,$7.00 ,47,17,2,14897,175
12/31/2010 19:21,1/1/2011 0:20,$0.00 ,25,7,7,0,56
12/31/2010 19:21,1/1/2011 1:14,$0.00 ,23,4,7,0,175
12/31/2010 19:21,1/1/2011 3:32,$0.00 ,27,2,7,0,354
12/31/2010 19:21,1/1/2011 12:52,$1.00 ,26,7,7,0,75
12/31/2010 19:22,1/1/2011 1:46,$7.00 ,47,17,2,14900,181
12/31/2010 19:23,1/1/2011 0:39,$0.00 ,29,5,7,0,100
12/31/2010 19:24,1/1/2011 2:37,$0.00 ,23,4,7,0,210
12/31/2010 19:25,1/1/2011 0:49,$0.00 ,27,2,7,0,264
12/31/2010 19:26,1/1/2011 1:15,$0.00 ,22,4,7,0,199
12/31/2010 19:26,1/1/2011 12:08,$0.00 ,27,2,7,0,381
12/31/2010 19:27,1/1/2011 0:15,$0.00 ,25,7,7,0,47
12/31/2010 19:27,1/1/2011 1:17,$0.00 ,29,5,7,0,104
12/31/2010 19:28,1/1/2011 0:05,$0.00 ,22,4,7,0,185
12/31/2010 19:29,1/1/2011 11:38,$0.00 ,27,2,7,0,378
12/31/2010 19:29,1/1/2011 13:02,$1.00 ,22,4,7,0,1
12/31/2010 19:30,1/1/2011 0:48,$0.00 ,22,4,7,0,191
12/31/2010 19:31,1/1/2011 0:11,$0.00 ,25,7,7,0,41
12/31/2010 19:31,1/1/2011 2:18,$0.00 ,22,4,7,0,217
12/31/2010 19:31,1/2/2011 16:21,$19.00 ,29,5,7,0,5
12/31/2010 19:32,1/1/2011 0:16,$6.00 ,44,15,2,67453,37148
12/31/2010 19:32,1/1/2011 1:49,$0.00 ,27,2,7,0,308
12/31/2010 19:33,1/1/2011 0:05,$0.00 ,22,4,7,0,186
12/31/2010 19:33,1/1/2011 0:23,$7.00 ,46,17,2,14904,144
12/31/2010 19:34,1/1/2011 0:25,$7.00 ,17,4,1,75151,1944
12/31/2010 19:34,1/1/2011 1:25,$0.00 ,27,2,7,0,287
12/31/2010 19:34,1/1/2011 11:28,$16.00 ,46,17,2,14905,198
12/31/2010 19:35,1/1/2011 0:10,$7.00 ,47,17,2,14906,171
12/31/2010 19:35,1/1/2011 0:45,$6.00 ,44,15,2,67458,37154
12/31/2010 19:35,1/1/2011 1:59,$0.00 ,27,2,7,0,315
12/31/2010 19:35,1/1/2011 2:25,$7.00 ,40,21,2,3068,17
12/31/2010 19:36,1/1/2011 0:35,$0.00 ,28,5,7,0,134
12/31/2010 19:36,1/1/2011 1:11,$0.00 ,26,7,7,0,62
12/31/2010 19:36,1/1/2011 1:26,$0.00 ,22,4,7,0,203
12/31/2010 19:37,1/1/2011 1:32,$0.00 ,27,2,7,0,293
12/31/2010 19:37,1/1/2011 2:48,$0.00 ,23,4,7,0,212
12/31/2010 19:38,1/1/2011 0:19,$6.00 ,43,15,2,67465,15877
12/31/2010 19:38,1/1/2011 1:34,$6.00 ,43,15,2,67464,15901
12/31/2010 19:38,1/1/2011 9:19,$0.00 ,27,2,7,0,364
12/31/2010 19:38,1/1/2011 11:48,$16.00 ,46,17,2,14907,200
12/31/2010 19:39,1/1/2011 1:26,$0.00 ,23,4,7,0,180
12/31/2010 19:39,1/1/2011 2:09,$0.00 ,27,2,7,0,323
12/31/2010 19:40,1/1/2011 0:54,$0.00 ,26,7,7,0,60
12/31/2010 19:40,1/1/2011 1:44,$0.00 ,27,2,7,0,302
12/31/2010 19:41,1/1/2011 12:41,$0.00 ,27,2,7,0,382
12/31/2010 19:42,1/1/2011 0:11,$7.00 ,46,17,2,14908,136
12/31/2010 19:42,1/1/2011 3:45,$6.00 ,44,15,2,1026,37175
12/31/2010 19:42,1/1/2011 4:21,$6.00 ,43,15,2,67471,15916
12/31/2010 19:43,1/1/2011 0:07,$6.00 ,43,15,2,1029,15866
12/31/2010 19:44,1/1/2011 0:20,$7.00 ,46,17,2,14909,142
12/31/2010 19:45,1/1/2011 1:29,$7.00 ,27,2,6,541,290
12/31/2010 19:46,1/1/2011 1:09,$7.00 ,47,17,2,14910,179
12/31/2010 19:46,1/1/2011 2:27,$0.00 ,27,2,7,0,335
12/31/2010 19:46,1/1/2011 2:27,$6.00 ,43,15,2,67474,15909
12/31/2010 19:46,1/1/2011 2:38,$0.00 ,22,4,7,0,224
12/31/2010 19:47,1/1/2011 0:13,$7.00 ,4,2,6,543,48231
12/31/2010 19:47,1/1/2011 2:14,$0.00 ,23,4,7,0,201
12/31/2010 19:47,1/1/2011 2:25,$0.00 ,23,4,7,0,206
12/31/2010 19:47,1/1/2011 2:55,$7.00 ,46,17,2,14911,184
12/31/2010 19:47,1/1/2011 10:47,$0.00 ,23,4,7,0,224
12/31/2010 19:48,1/1/2011 0:05,$7.00 ,4,2,6,544,48224
12/31/2010 19:48,1/1/2011 1:59,$0.00 ,23,4,7,0,195
12/31/2010 19:49,1/1/2011 0:20,$7.00 ,47,17,2,14913,176
12/31/2010 19:49,1/1/2011 0:22,$7.00 ,4,2,6,545,48241
12/31/2010 19:50,1/1/2011 0:12,$6.00 ,44,15,2,1032,37146
12/31/2010 19:50,1/1/2011 0:13,$6.00 ,43,15,2,67477,15871
12/31/2010 19:50,1/1/2011 3:34,$7.00 ,46,17,2,14914,187
12/31/2010 19:51,1/1/2011 0:20,$6.00 ,43,15,2,67478,15879
12/31/2010 19:51,1/1/2011 2:24,$0.00 ,27,2,7,0,330
12/31/2010 19:52,1/1/2011 0:26,$7.00 ,46,17,2,14915,146
12/31/2010 19:52,1/1/2011 1:22,$6.00 ,43,15,2,67479,15898
12/31/2010 19:52,1/1/2011 1:24,$6.00 ,43,15,2,67480,15899
12/31/2010 19:53,1/1/2011 2:09,$7.00 ,46,17,2,14916,174
12/31/2010 19:53,1/1/2011 3:21,$7.00 ,46,17,2,14917,186
12/31/2010 19:54,1/1/2011 0:28,$6.00 ,43,15,2,67481,15882
12/31/2010 19:54,1/1/2011 14:05,$6.00 ,43,15,2,67482,15923
12/31/2010 19:55,1/1/2011 2:17,$7.00 ,46,17,2,14918,176
12/31/2010 19:56,1/1/2011 0:21,$0.00 ,28,5,7,0,125
12/31/2010 19:57,1/1/2011 1:19,$0.00 ,27,2,7,0,281
12/31/2010 20:00,1/1/2011 10:25,$16.00 ,40,21,2,3076,18
12/31/2010 20:01,1/1/2011 0:46,$6.00 ,44,15,2,1033,37156
12/31/2010 20:03,1/1/2011 0:08,$7.00 ,41,21,2,3078,163
12/31/2010 20:04,1/1/2011 12:02,$0.00 ,27,2,7,0,380
12/31/2010 20:05,1/1/2011 0:29,$6.00 ,43,15,2,67489,15883
12/31/2010 20:05,1/1/2011 0:58,$6.00 ,43,15,2,67488,15894
12/31/2010 20:06,1/1/2011 0:18,$0.00 ,25,7,7,0,52
12/31/2010 20:06,1/1/2011 1:37,$6.00 ,43,15,2,67491,15902
12/31/2010 20:07,1/1/2011 2:12,$6.00 ,43,15,2,67493,15908
12/31/2010 20:08,1/1/2011 1:21,$0.00 ,23,4,7,0,178
12/31/2010 20:08,1/1/2011 2:07,$6.00 ,43,15,2,67494,15907
12/31/2010 20:09,1/1/2011 0:37,$6.00 ,43,15,2,67495,15884
12/31/2010 20:09,1/1/2011 0:59,$7.00 ,46,17,2,14923,159
12/31/2010 20:10,1/1/2011 0:24,$7.00 ,46,17,2,14924,145
12/31/2010 20:12,1/1/2011 1:18,$7.00 ,46,17,2,14925,166
12/31/2010 20:12,1/1/2011 2:24,$0.00 ,27,2,7,0,331
12/31/2010 20:13,1/1/2011 0:02,$0.00 ,27,2,7,0,252
12/31/2010 20:13,1/1/2011 1:44,$0.00 ,21,8,7,0,182
12/31/2010 20:13,1/1/2011 3:24,$0.00 ,23,4,7,0,219
12/31/2010 20:13,1/1/2011 12:45,$1.00 ,21,8,7,0,5
12/31/2010 20:14,1/1/2011 0:50,$0.00 ,22,4,7,0,193
12/31/2010 20:14,1/1/2011 2:03,$7.00 ,47,17,2,14927,184
12/31/2010 20:14,1/1/2011 19:26,$10.00 ,23,4,7,0,13
12/31/2010 20:14,1/1/2011 22:38,$16.00 ,46,17,2,14926,6
12/31/2010 20:15,1/1/2011 0:50,$6.00 ,44,15,2,67498,37157
12/31/2010 20:15,1/1/2011 2:27,$0.00 ,22,4,7,0,220
12/31/2010 20:15,1/1/2011 2:36,$3.00 ,24,6,2,19793,210
12/31/2010 20:16,1/1/2011 1:21,$0.00 ,27,2,7,0,284
12/31/2010 20:16,1/1/2011 1:57,$7.00 ,46,17,2,14928,170
12/31/2010 20:16,1/1/2011 2:20,$7.00 ,46,17,2,14929,178
12/31/2010 20:17,1/1/2011 1:48,$0.00 ,27,2,7,0,306
12/31/2010 20:18,1/1/2011 1:46,$0.00 ,27,2,7,0,304
12/31/2010 20:18,1/1/2011 2:09,$0.00 ,20,8,7,0,270
12/31/2010 20:18,1/1/2011 2:24,$0.00 ,22,4,7,0,219
12/31/2010 20:19,1/1/2011 0:52,$0.00 ,21,8,7,0,145
12/31/2010 20:19,1/1/2011 1:35,$0.00 ,23,4,7,0,183
12/31/2010 20:20,1/1/2011 0:16,$6.00 ,43,15,2,67502,15873
12/31/2010 20:20,1/1/2011 0:17,$6.00 ,43,15,2,67501,15874
12/31/2010 20:22,1/1/2011 0:12,$6.00 ,43,15,2,67503,15869
12/31/2010 20:22,1/1/2011 0:24,$0.00 ,26,7,7,0,58
12/31/2010 20:24,1/1/2011 1:13,$3.00 ,24,6,2,19796,196
12/31/2010 20:26,1/1/2011 0:15,$7.00 ,46,17,2,14933,138
12/31/2010 20:26,1/1/2011 0:47,$0.00 ,20,8,7,0,208
12/31/2010 20:26,1/1/2011 1:55,$3.00 ,24,6,2,19798,203
12/31/2010 20:26,1/1/2011 2:17,$0.00 ,20,8,7,0,282
12/31/2010 20:27,1/1/2011 0:47,$0.00 ,27,2,7,0,261
12/31/2010 20:27,1/1/2011 0:50,$0.00 ,21,8,7,0,144
12/31/2010 20:27,1/1/2011 1:21,$6.00 ,43,15,2,67510,15897
12/31/2010 20:28,1/1/2011 1:34,$0.00 ,27,2,7,0,295
12/31/2010 20:28,1/1/2011 2:15,$0.00 ,20,8,7,0,278
12/31/2010 20:29,1/1/2011 1:00,$7.00 ,46,17,2,14934,160
12/31/2010 20:29,1/1/2011 1:36,$7.00 ,40,21,2,3084,16
12/31/2010 20:30,1/1/2011 0:04,$0.00 ,25,7,7,0,35
12/31/2010 20:30,1/1/2011 0:22,$7.00 ,41,21,2,3085,169
12/31/2010 20:33,1/1/2011 1:20,$0.00 ,27,2,7,0,283
12/31/2010 20:33,1/2/2011 21:33,$25.00 ,40,21,2,3086,6
12/31/2010 20:34,1/1/2011 0:07,$0.00 ,25,7,7,0,38
12/31/2010 20:34,1/1/2011 1:09,$6.00 ,43,15,2,67517,15896
12/31/2010 20:34,1/1/2011 1:28,$0.00 ,21,8,7,0,171
12/31/2010 20:34,1/1/2011 1:56,$6.00 ,43,15,2,67516,15906
12/31/2010 20:34,1/1/2011 4:09,$0.00 ,27,2,7,0,358
12/31/2010 20:35,1/1/2011 12:02,$0.00 ,22,4,7,0,232
12/31/2010 20:38,1/1/2011 0:15,$6.00 ,43,15,2,67519,15872
12/31/2010 20:38,1/1/2011 1:48,$0.00 ,27,2,7,0,307
12/31/2010 20:40,1/1/2011 13:12,$1.00 ,21,8,7,0,9
12/31/2010 20:41,1/1/2011 0:31,$7.00 ,46,17,2,14937,148
12/31/2010 20:41,1/1/2011 1:21,$7.00 ,46,17,2,14938,168
12/31/2010 20:41,1/1/2011 11:25,$6.00 ,44,15,2,67522,37179
12/31/2010 20:42,1/1/2011 0:59,$0.00 ,23,4,7,0,164
12/31/2010 20:42,1/1/2011 1:09,$0.00 ,20,8,7,0,235
12/31/2010 20:42,1/1/2011 2:01,$0.00 ,21,8,7,0,184
12/31/2010 20:42,1/1/2011 3:00,$0.00 ,20,8,7,0,311
12/31/2010 20:44,1/1/2011 8:43,$0.00 ,25,7,7,0,65
12/31/2010 20:45,1/1/2011 0:17,$7.00 ,46,17,2,14939,140
12/31/2010 20:45,1/1/2011 0:22,$0.00 ,28,5,7,0,126
12/31/2010 20:45,1/1/2011 0:23,$7.00 ,17,4,1,75157,1943
12/31/2010 20:46,1/1/2011 0:20,$7.00 ,41,21,2,3088,167
12/31/2010 20:46,1/1/2011 1:14,$0.00 ,21,8,7,0,155
12/31/2010 20:46,1/1/2011 1:34,$0.00 ,20,8,7,0,247
12/31/2010 20:47,1/1/2011 2:18,$0.00 ,20,8,7,0,288
12/31/2010 20:48,1/1/2011 17:19,$6.00 ,43,15,2,67526,15927
12/31/2010 20:49,1/1/2011 0:38,$6.00 ,43,15,2,67529,15885
12/31/2010 20:50,1/1/2011 2:16,$0.00 ,20,8,7,0,280
12/31/2010 20:50,1/1/2011 2:24,$0.00 ,20,8,7,0,293
12/31/2010 20:50,1/1/2011 18:29,$10.00 ,21,8,7,0,16
12/31/2010 20:51,1/1/2011 0:05,$0.00 ,25,7,7,0,36
12/31/2010 20:51,1/1/2011 0:17,$0.00 ,25,7,7,0,51
12/31/2010 20:51,1/1/2011 0:19,$7.00 ,41,21,2,3090,166
12/31/2010 20:51,1/1/2011 0:48,$0.00 ,21,8,7,0,142
12/31/2010 20:52,1/1/2011 2:02,$0.00 ,21,8,7,0,185
12/31/2010 20:52,1/1/2011 3:08,$0.00 ,20,8,7,0,314
12/31/2010 20:53,1/1/2011 2:13,$0.00 ,20,8,7,0,273
12/31/2010 20:54,1/1/2011 0:14,$0.00 ,25,7,7,0,46
12/31/2010 20:54,1/1/2011 12:08,$0.00 ,20,8,7,0,4
12/31/2010 20:55,1/1/2011 0:52,$6.00 ,43,15,2,67535,15889
12/31/2010 20:55,1/1/2011 12:27,$0.00 ,20,8,7,0,6
12/31/2010 20:56,1/1/2011 0:44,$0.00 ,20,8,7,0,201
12/31/2010 20:57,1/1/2011 0:04,$7.00 ,47,17,2,14942,169
12/31/2010 20:57,1/1/2011 1:32,$0.00 ,26,7,7,0,65
12/31/2010 20:57,1/1/2011 11:20,$16.00 ,46,17,2,14941,197
12/31/2010 20:58,1/1/2011 0:47,$0.00 ,20,8,7,0,207
12/31/2010 20:58,1/1/2011 1:02,$0.00 ,20,8,7,0,227
12/31/2010 20:58,1/1/2011 1:31,$7.00 ,40,21,2,3093,15
12/31/2010 20:58,1/1/2011 1:58,$0.00 ,27,2,7,0,313
12/31/2010 20:58,1/1/2011 13:11,$1.00 ,21,8,7,0,8
12/31/2010 20:59,1/1/2011 0:57,$0.00 ,21,8,7,0,149
12/31/2010 20:59,1/1/2011 2:27,$0.00 ,20,8,7,0,298
12/31/2010 20:59,1/1/2011 16:28,$16.00 ,46,17,2,14943,1
12/31/2010 21:02,1/1/2011 1:37,$0.00 ,21,8,7,0,178
12/31/2010 21:02,1/1/2011 2:06,$0.00 ,21,8,7,0,188
12/31/2010 21:02,1/1/2011 2:09,$0.00 ,21,8,7,0,189
12/31/2010 21:02,1/1/2011 2:46,$0.00 ,27,2,7,0,341
12/31/2010 21:04,1/1/2011 0:57,$7.00 ,46,17,2,14945,157
12/31/2010 21:04,1/1/2011 1:22,$6.00 ,44,15,2,67539,37162
12/31/2010 21:05,1/1/2011 0:45,$6.00 ,43,15,2,67540,15887
12/31/2010 21:05,1/1/2011 0:57,$0.00 ,20,8,7,0,220
12/31/2010 21:05,1/1/2011 2:01,$3.00 ,24,6,2,19799,205
12/31/2010 21:06,1/1/2011 1:38,$0.00 ,23,4,7,0,186
12/31/2010 21:07,1/1/2011 1:44,$0.00 ,22,4,7,0,210
12/31/2010 21:07,1/1/2011 2:04,$0.00 ,22,4,7,0,213
12/31/2010 21:08,1/1/2011 0:19,$7.00 ,17,4,1,75159,1942
12/31/2010 21:09,1/1/2011 0:06,$0.00 ,25,7,7,0,37
12/31/2010 21:09,1/1/2011 2:08,$0.00 ,27,2,7,0,321
12/31/2010 21:09,1/1/2011 10:58,$6.00 ,44,15,2,67541,37178
12/31/2010 21:10,1/1/2011 0:51,$0.00 ,27,2,7,0,265
12/31/2010 21:10,1/1/2011 1:05,$0.00 ,20,8,7,0,231
12/31/2010 21:10,1/1/2011 1:29,$0.00 ,21,8,7,0,173
12/31/2010 21:10,1/1/2011 1:38,$0.00 ,26,7,7,0,67
12/31/2010 21:10,1/1/2011 2:29,$0.00 ,20,8,7,0,300
12/31/2010 21:11,1/1/2011 13:56,$0.00 ,27,2,7,0,2
12/31/2010 21:12,1/1/2011 2:00,$0.00 ,23,4,7,0,196
12/31/2010 21:12,1/1/2011 8:59,$0.00 ,27,2,7,0,363
12/31/2010 21:13,1/1/2011 0:04,$6.00 ,41,21,2,3096,162
12/31/2010 21:13,1/1/2011 0:39,$6.00 ,43,15,2,67544,15886
12/31/2010 21:14,1/1/2011 2:35,$0.00 ,22,4,7,0,223
12/31/2010 21:15,1/1/2011 1:45,$0.00 ,23,4,7,0,191
12/31/2010 21:15,1/1/2011 1:57,$0.00 ,27,2,7,0,311
12/31/2010 21:16,1/1/2011 0:49,$0.00 ,20,8,7,0,209
12/31/2010 21:16,1/1/2011 0:53,$0.00 ,26,7,7,0,59
12/31/2010 21:16,1/1/2011 1:41,$0.00 ,27,2,7,0,300
12/31/2010 21:16,1/1/2011 2:38,$0.00 ,23,4,7,0,211
12/31/2010 21:16,1/1/2011 23:06,$10.00 ,21,8,7,0,23
12/31/2010 21:17,1/1/2011 0:09,$3.00 ,24,6,2,19804,150
12/31/2010 21:17,1/1/2011 1:24,$0.00 ,27,2,7,0,286
12/31/2010 21:18,1/1/2011 0:34,$7.00 ,41,21,2,3097,172
12/31/2010 21:18,1/1/2011 1:46,$0.00 ,20,8,7,0,253
12/31/2010 21:18,1/1/2011 2:27,$0.00 ,20,8,7,0,297
12/31/2010 21:19,1/1/2011 1:25,$0.00 ,27,2,7,0,288
12/31/2010 21:19,1/1/2011 1:26,$0.00 ,25,7,7,0,63
12/31/2010 21:19,1/1/2011 2:07,$0.00 ,20,8,7,0,267
12/31/2010 21:20,1/1/2011 10:19,$16.00 ,46,17,2,14946,195
12/31/2010 21:21,1/1/2011 0:41,$6.00 ,44,15,2,67547,37153
12/31/2010 21:21,1/1/2011 1:37,$0.00 ,26,7,7,0,66
12/31/2010 21:22,1/1/2011 1:28,$0.00 ,27,2,7,0,289
12/31/2010 21:22,1/1/2011 2:01,$0.00 ,20,8,7,0,263
12/31/2010 21:24,1/1/2011 0:18,$6.00 ,46,17,2,14947,141
12/31/2010 21:25,1/1/2011 2:14,$0.00 ,23,4,7,0,202
12/31/2010 21:25,1/1/2011 6:25,$0.00 ,22,4,7,0,229
12/31/2010 21:26,1/1/2011 0:34,$7.00 ,28,5,5,89867,133
12/31/2010 21:26,1/1/2011 7:11,$0.00 ,27,2,7,0,362
12/31/2010 21:27,1/1/2011 1:29,$0.00 ,20,8,7,0,245
12/31/2010 21:27,1/1/2011 2:26,$0.00 ,27,2,7,0,332
12/31/2010 21:27,1/1/2011 3:38,$0.00 ,23,4,7,0,220
12/31/2010 21:28,1/1/2011 0:52,$0.00 ,20,8,7,0,213
12/31/2010 21:29,1/1/2011 1:01,$0.00 ,23,4,7,0,167
12/31/2010 21:29,1/1/2011 2:32,$0.00 ,22,4,7,0,221
12/31/2010 21:29,1/1/2011 17:04,$16.00 ,46,17,2,14949,3
12/31/2010 21:30,1/1/2011 0:36,$3.00 ,24,6,2,19806,175
12/31/2010 21:30,1/1/2011 0:37,$3.00 ,24,6,2,19807,176
12/31/2010 21:30,1/1/2011 0:50,$7.00 ,20,8,3,24997,211
12/31/2010 21:30,1/1/2011 13:05,$1.00 ,25,7,7,0,1
12/31/2010 21:31,1/1/2011 0:06,$5.00 ,18,8,3,24998,35402
12/31/2010 21:31,1/1/2011 0:12,$6.00 ,14,8,3,24999,3463
12/31/2010 21:32,1/1/2011 0:23,$6.00 ,14,8,3,25001,3468
12/31/2010 21:32,1/1/2011 2:13,$7.00 ,46,17,2,14951,175
12/31/2010 21:33,1/1/2011 0:40,$3.00 ,24,6,2,19808,179
12/31/2010 21:33,1/1/2011 12:52,$21.00 ,23,4,1,75160,1
12/31/2010 21:34,1/1/2011 1:42,$3.00 ,24,6,2,19810,199
12/31/2010 21:34,1/1/2011 2:27,$0.00 ,27,2,7,0,334
12/31/2010 21:34,1/1/2011 4:23,$4.00 ,24,6,2,19809,221
12/31/2010 21:35,1/1/2011 0:02,$5.00 ,41,21,2,3099,161
12/31/2010 21:35,1/1/2011 0:03,$0.00 ,27,2,7,0,253
12/31/2010 21:35,1/1/2011 0:18,$6.00 ,18,8,3,25002,35408
12/31/2010 21:35,1/1/2011 1:52,$7.00 ,47,17,2,14952,182
12/31/2010 21:35,1/1/2011 4:23,$6.00 ,43,15,2,67550,15918
12/31/2010 21:36,1/1/2011 0:39,$6.00 ,20,8,3,25003,199
12/31/2010 21:36,1/1/2011 0:47,$7.00 ,28,5,5,89869,139
12/31/2010 21:36,1/1/2011 1:41,$0.00 ,27,2,7,0,299
12/31/2010 21:36,1/1/2011 2:56,$0.00 ,27,2,7,0,343
12/31/2010 21:37,1/1/2011 10:33,$0.00 ,21,8,7,0,199
12/31/2010 21:37,1/1/2011 16:44,$6.00 ,24,6,2,19811,11
12/31/2010 21:38,1/1/2011 3:34,$0.00 ,27,2,7,0,355
12/31/2010 21:39,1/1/2011 2:12,$0.00 ,21,8,7,0,190
12/31/2010 21:40,1/1/2011 0:14,$3.00 ,24,6,2,19812,156
12/31/2010 21:40,1/1/2011 4:08,$0.00 ,20,8,7,0,324
12/31/2010 21:41,1/1/2011 0:31,$3.00 ,24,6,2,19814,167
12/31/2010 21:41,1/1/2011 0:56,$3.00 ,24,6,2,19813,190
12/31/2010 21:43,1/1/2011 2:26,$0.00 ,27,2,7,0,333
12/31/2010 21:43,1/1/2011 10:28,$0.00 ,21,8,7,0,198
12/31/2010 21:44,1/1/2011 0:27,$6.00 ,46,17,2,14955,147
12/31/2010 21:44,1/1/2011 1:35,$0.00 ,27,2,7,0,296
12/31/2010 21:46,1/1/2011 2:20,$0.00 ,27,2,7,0,327
12/31/2010 21:47,1/1/2011 2:23,$0.00 ,27,2,7,0,328
12/31/2010 21:48,1/1/2011 1:03,$7.00 ,46,17,2,14957,161
12/31/2010 21:48,1/1/2011 1:04,$0.00 ,20,8,7,0,230
12/31/2010 21:48,1/1/2011 2:20,$0.00 ,20,8,7,0,289
12/31/2010 21:48,1/1/2011 4:45,$8.00 ,46,17,2,14956,192
12/31/2010 21:48,1/9/2011 0:34,$6.00 ,43,15,2,67553,16337
12/31/2010 21:49,1/1/2011 1:25,$6.00 ,44,15,2,67554,37164
12/31/2010 21:49,1/1/2011 1:26,$0.00 ,20,8,7,0,242
12/31/2010 21:49,1/1/2011 2:35,$0.00 ,20,8,7,0,304
12/31/2010 21:50,1/1/2011 1:58,$0.00 ,27,2,7,0,312
12/31/2010 21:50,1/1/2011 3:57,$7.00 ,47,17,2,14958,190
12/31/2010 21:51,1/1/2011 0:39,$6.00 ,29,5,5,89871,101
12/31/2010 21:52,1/1/2011 2:26,$0.00 ,20,8,7,0,296
12/31/2010 21:52,1/1/2011 3:00,$0.00 ,27,2,7,0,345
12/31/2010 21:53,1/1/2011 0:46,$6.00 ,28,5,5,89873,138
12/31/2010 21:53,1/1/2011 0:53,$0.00 ,21,8,7,0,146
12/31/2010 21:54,1/1/2011 0:16,$5.00 ,28,5,5,89874,121
12/31/2010 21:54,1/1/2011 1:59,$0.00 ,27,2,7,0,314
12/31/2010 21:54,1/1/2011 3:20,$0.00 ,28,5,7,0,152
12/31/2010 21:55,1/1/2011 0:22,$3.00 ,24,6,2,19815,162
12/31/2010 21:55,1/1/2011 0:52,$0.00 ,25,7,7,0,60
12/31/2010 21:55,1/1/2011 1:21,$0.00 ,21,8,7,0,158
12/31/2010 21:56,1/1/2011 0:04,$3.00 ,24,6,2,19817,145
12/31/2010 21:56,1/1/2011 0:16,$0.00 ,26,7,7,0,55
12/31/2010 21:56,1/1/2011 1:01,$0.00 ,20,8,7,0,225
12/31/2010 21:56,1/1/2011 1:32,$0.00 ,21,8,7,0,174
12/31/2010 21:56,1/1/2011 1:41,$3.00 ,24,6,2,19816,198
12/31/2010 21:57,1/1/2011 1:36,$0.00 ,21,8,7,0,177
12/31/2010 21:58,1/1/2011 3:20,$0.00 ,28,5,7,0,151
